datetime,open,high,low,close,volume
1635526800000,62608.8,62660.1,62298.0,62411.3,367.29997799
1635530400000,62414.8,62485.1,61960.0,62079.3,252.86050793
1635534000000,62079.3,62641.8,61900.0,62541.2,393.65243853
1635537600000,62554.5,62712.3,62269.8,62384.8,365.95002226
1635541200000,62380.9,62500.0,62174.1,62353.6,230.23166793
1635544800000,62353.6,62464.0,62176.7,62311.0,274.8469709
1635548400000,62311.1,62394.6,62053.6,62230.0,427.38222933
1635552000000,62230.0,62366.5,61724.0,61912.1,527.95841963
1635555600000,61912.2,62129.0,61827.0,62016.3,245.36178627
1635559200000,62012.1,62046.6,61771.9,61898.6,272.9897911
1635562800000,61898.5,61958.7,61608.0,61675.4,320.12867635
1635566400000,61675.4,61908.0,61439.6,61479.2,358.23549922
1635570000000,61479.2,61673.0,61253.8,61545.3,359.44826409
1635573600000,61545.3,61890.9,61400.6,61793.0,350.23965142
1635577200000,61789.0,61789.0,61511.7,61599.9,245.98832287
1635580800000,61599.9,61694.4,61055.0,61334.3,594.34378137
1635584400000,61334.4,61608.0,61218.6,61423.8,557.78573504
1635588000000,61423.8,61895.9,61253.3,61814.8,399.69658809
1635591600000,61814.6,61990.8,61531.2,61599.8,346.31353241
1635595200000,61599.8,61680.5,61391.9,61638.2,327.48235183
1635598800000,61638.2,62266.5,61310.0,61567.8,875.27869446
1635602400000,61567.8,61692.5,60664.2,61185.0,1129.39801646
1635606000000,61184.9,61440.0,61166.6,61371.8,604.59626284
1635609600000,61377.5,61529.9,61075.9,61251.2,892.74386011
1635613200000,61251.1,61573.9,61113.3,61404.3,372.03381765
1635616800000,61404.4,61578.6,61370.0,61559.8,367.34409793
1635620400000,61559.6,61792.7,61463.7,61734.6,225.41412162
1635624000000,61734.6,61960.0,61563.0,61650.8,318.85385049
1635627600000,61650.8,61701.9,61448.9,61449.0,280.09246791
1635631200000,61448.9,61619.9,61200.0,61541.0,500.53601526
1635634800000,61540.7,61900.0,61493.5,61864.8,500.2919755
1635638400000,61864.9,62388.0,61864.8,62368.9,580.0148518
1635642000000,62370.3,62397.1,62119.3,62167.0,355.12970867
1635645600000,62168.1,62286.7,61600.0,61740.6,499.83524464
1635649200000,61740.7,61876.2,61600.0,61705.5,273.44858529
1635652800000,61705.4,61744.2,61410.0,61410.1,495.01644284
1635656400000,61410.1,61463.7,61137.8,61286.5,463.25131958
1635660000000,61286.4,61378.8,61068.4,61300.1,215.93441599
1635663600000,61300.0,61409.2,61179.1,61357.2,177.26599261
1635667200000,61360.4,61370.2,60517.3,60774.4,610.25888043
1635670800000,60774.4,60823.4,60543.2,60660.8,529.11313842
1635674400000,60660.8,61086.9,60359.3,60794.0,620.86427942
