datetime,open,high,low,close,volume
1637092800000,60208.9,60208.9,59120.0,59729.1,679.92869523
1637096400000,59725.9,60903.0,59654.0,60461.6,503.41207357
1637100000000,60461.6,61157.4,60372.8,60585.7,313.12874909
1637103600000,60585.6,60673.0,60056.0,60070.6,254.47399887
1637107200000,60070.7,60416.2,59467.4,59721.5,524.75973378
1637110800000,59721.5,60268.7,59237.8,59320.7,547.84246601
1637114400000,59320.8,59722.1,59094.3,59360.5,505.02836699
1637118000000,59360.5,59762.8,58527.2,59046.3,820.40293412
1637121600000,59046.2,59491.5,58600.0,59419.5,1152.90827122
1637125200000,59425.5,59811.8,59250.0,59596.9,600.96331769
1637128800000,59596.8,59783.6,59296.0,59602.6,485.88927413
1637132400000,59597.7,60133.3,59350.1,59701.6,697.91275007
1637136000000,59701.1,59999.9,59575.6,59581.3,711.13199404
1637139600000,59585.1,59585.1,58809.1,58935.2,971.70695334
1637143200000,58935.3,60588.0,58369.1,60503.0,1397.3373094
1637146800000,60512.1,60808.9,60316.0,60756.9,537.71840172
1637150400000,60757.0,60808.9,60421.7,60457.3,286.05597389
1637154000000,60462.1,60596.8,60097.4,60111.0,357.01677707
1637157600000,60112.8,60321.0,59602.1,59623.8,553.56183377
1637161200000,59623.8,59805.3,59352.9,59659.9,359.00792723
1637164800000,59662.7,60450.0,59422.8,60387.2,486.73108363
1637168400000,60400.4,60489.7,60001.2,60233.7,337.21700331
1637172000000,60233.8,60639.6,60222.7,60458.2,385.34780392
1637175600000,60458.1,60657.5,60104.7,60215.6,259.24384391
1637179200000,60215.6,60572.4,60025.1,60394.4,273.06846232
1637182800000,60394.4,60400.5,59769.9,60099.6,298.68147127
1637186400000,60099.6,60118.6,59648.3,59977.1,252.5888954
1637190000000,59977.1,60493.8,59788.0,60341.2,259.23907695
1637193600000,60341.3,60720.0,60133.4,60480.0,703.35650925
1637197200000,60480.0,60954.0,60092.4,60566.3,818.69067282
1637200800000,60566.3,60759.3,60400.0,60647.6,570.63649415
1637204400000,60647.6,60674.1,59843.0,59843.0,752.90043335
1637208000000,59843.1,60092.0,59632.6,59686.0,779.02293918
1637211600000,59686.0,59903.9,59550.0,59805.0,463.5782429
1637215200000,59805.0,60036.4,59594.0,59824.9,422.83460468
1637218800000,59825.0,59887.5,59517.6,59737.3,477.55397194
1637222400000,59737.3,59833.2,59295.1,59665.3,699.07193226
1637226000000,59665.3,59753.7,59000.1,59290.5,779.3871817
1637229600000,59290.5,59833.3,59000.0,59782.8,268.87846054
1637233200000,59782.8,59957.0,59165.1,59209.1,235.94162118
1637236800000,59209.1,59932.8,59009.0,59128.3,492.24888803
1637240400000,59122.4,59754.0,58780.0,59199.9,645.62125321
1637244000000,59199.9,59303.3,58760.3,58900.0,325.68905946
1637247600000,58906.7,59284.2,57619.9,58091.6,2034.38803886
1637251200000,58091.7,58490.0,57230.0,57282.1,1266.25355381
1637254800000,57285.3,58063.2,56460.5,57553.4,1390.81891645
1637258400000,57546.1,58075.1,57508.5,57992.5,301.51261027
1637262000000,57992.4,58322.6,57746.9,57917.8,384.37840782
1637265600000,57935.6,58467.6,57576.9,57957.8,317.5553424
1637269200000,57971.7,58231.8,57400.2,57564.2,220.79540325
1637272800000,57558.9,57646.9,56506.4,56604.3,569.34887857
1637276400000,56604.3,56984.0,56480.3,56884.6,486.02241442
1637280000000,56895.0,57498.1,56680.0,57472.7,686.63178914
1637283600000,57472.7,57514.2,56631.0,56695.3,601.8622785
1637287200000,56694.9,56939.8,55803.4,56103.9,1443.43969449
1637290800000,56105.5,56206.5,55606.9,55896.8,807.80647226
1637294400000,55896.7,56305.4,55820.2,56247.1,397.59372978
1637298000000,56247.2,56493.3,56016.6,56406.8,382.21757719
1637301600000,56406.8,56471.3,56130.0,56291.9,334.00531597
1637305200000,56291.9,56438.7,55868.1,55999.3,376.17992286
1637308800000,55999.3,57378.4,55986.8,57028.9,715.59785664
1637312400000,57029.0,57498.9,56958.4,57002.1,426.84394716
1637316000000,57002.0,57050.0,56705.7,56894.3,342.68648333
