datetime,open,high,low,close,volume
1634810400000,66206.2,66206.3,65598.8,65606.9,635.52937399
1634814000000,65606.9,65982.5,64168.8,64817.2,1822.27050914
1634817600000,64819.6,65203.0,64386.0,65052.3,827.87438507
1634821200000,65063.6,65580.0,64705.1,64750.0,718.27137915
1634824800000,64755.8,64916.1,62735.2,63630.1,1767.80263096
1634828400000,63644.9,63889.9,61822.5,62988.7,1404.718418
1634832000000,62988.8,63658.1,62709.6,62817.4,583.38598877
1634835600000,62817.4,63349.1,62433.5,62500.8,299.42269493
1634839200000,62503.1,63200.0,62503.1,62736.8,218.71413356
1634842800000,62736.8,63521.9,62600.3,62810.3,219.47581434
1634846400000,62820.5,63094.2,62372.5,62674.3,252.00190001
1634850000000,62674.3,63016.8,62229.2,62750.0,159.61265408
1634853600000,62750.0,63105.8,62416.6,62458.8,147.67023966
1634857200000,62457.1,62719.9,62026.0,62209.8,219.47926979
1634860800000,62209.8,62915.3,62143.9,62806.3,834.95202833
1634864400000,62806.3,63078.8,62549.4,62568.9,720.53490874
1634868000000,62568.9,63005.7,62526.2,62827.3,724.02000887
1634871600000,62830.1,63327.7,62824.0,63232.4,834.11913583
1634875200000,63232.4,63300.0,62867.9,63050.4,829.70339877
1634878800000,63050.4,63170.0,62777.5,63006.5,680.56232894
1634882400000,63006.6,63210.0,62501.0,62727.3,1023.41384169
1634886000000,62727.3,63420.0,62615.1,63390.3,1827.5297468
1634889600000,63390.4,63642.5,63255.2,63569.5,1294.28938588
1634893200000,63569.6,63723.9,63166.1,63296.4,767.76304799
1634896800000,63296.4,63329.0,62857.1,63191.8,181.95090786
1634900400000,63191.8,63446.2,63180.1,63377.5,333.49116836
1634904000000,63377.5,63650.0,63146.8,63644.0,217.03242267
1634907600000,63644.0,63710.0,62314.8,62416.3,438.79447071
1634911200000,62416.3,62439.6,61108.0,61575.0,1315.08926792
1634914800000,61563.8,61708.7,60512.2,60694.5,881.4607307
1634918400000,60694.4,61379.3,60002.0,61154.5,1102.87840061
1634922000000,61153.5,61280.0,60500.0,60573.6,273.78112049
1634925600000,60573.3,60898.2,60200.0,60632.0,390.51102607
1634929200000,60631.9,61032.5,60333.8,61026.6,196.22420869
1634932800000,61026.7,61216.3,60700.0,60734.7,243.21557304
1634936400000,60734.7,60979.8,60131.2,60410.1,212.55816558
1634940000000,60410.2,60837.5,60321.2,60651.3,86.87795312
1634943600000,60651.3,60892.6,60622.4,60695.9,69.42449223
1634947200000,60695.9,61180.0,60360.1,61179.9,2201.31262967
1634950800000,61179.9,61241.9,60857.3,61026.2,1142.12679619
1634954400000,61026.2,61242.6,60975.4,61136.3,404.140931
1634958000000,61136.3,61247.9,61020.1,61227.4,283.1486799
1634961600000,61227.5,61547.7,61014.2,61154.6,428.98652257
1634965200000,61154.6,61222.0,60865.3,60991.3,265.48769185
1634968800000,60989.8,61090.0,60760.1,61039.2,199.11551656
1634972400000,61039.2,61088.6,60717.4,60881.7,237.92321146
1634976000000,60867.9,61146.1,60867.8,61080.2,160.00391357
1634979600000,61080.2,61110.0,60305.8,60658.5,349.30043553
1634983200000,60658.6,60777.0,60069.4,60115.6,491.04218555
1634986800000,60115.6,61692.0,59644.4,61558.1,1497.33012299
1634990400000,61560.9,61739.4,61343.4,61534.8,338.53473643
1634994000000,61534.9,61709.0,61200.0,61337.3,266.95042813
1634997600000,61337.3,61466.5,60966.9,61032.2,282.23505973
1635001200000,61024.2,61576.2,60702.9,61447.9,407.97788459
1635004800000,61448.0,61622.0,60963.2,61137.5,726.93518909
1635008400000,61137.5,61369.3,60968.0,61241.0,197.18916214
1635012000000,61243.7,61416.6,61100.8,61319.2,182.77321792
1635015600000,61319.2,61320.5,60900.0,61018.3,179.33252461
1635019200000,61018.2,61129.9,60824.8,61121.8,183.48555632
1635022800000,61123.3,61448.7,60940.0,61035.4,182.73164289
1635026400000,61035.4,61360.0,60950.9,61014.4,187.94356975
1635030000000,61014.5,61350.0,60927.1,61301.1,225.58282407
1635033600000,61301.1,61499.3,61047.8,61085.7,509.24793624
1635037200000,61085.6,61158.9,60929.0,61000.0,443.40717631
1635040800000,61000.0,61259.8,60824.2,61184.8,416.11651165
1635044400000,61184.8,61295.1,61110.0,61229.9,248.75703944
1635048000000,61230.0,61250.0,60901.6,60988.1,336.39323041
1635051600000,60988.1,61155.0,60833.1,60901.2,311.4583386
1635055200000,60901.1,61099.9,60623.6,60697.7,378.75589486
1635058800000,60697.7,60935.2,60563.8,60703.9,249.4491825
1635062400000,60703.9,60724.5,60451.9,60534.7,351.39629121
1635066000000,60534.7,61289.9,60432.7,60780.8,475.20815747
1635069600000,60780.8,61069.3,60741.4,60938.3,268.28733637
1635073200000,60932.6,60987.0,60161.2,60278.7,626.95163288
1635076800000,60267.8,60829.2,59800.0,60392.0,3218.8489187
1635080400000,60392.1,60785.2,60300.9,60525.5,2193.38399256
1635084000000,60525.5,60596.0,60042.8,60105.3,2624.59799826
1635087600000,60105.2,60413.4,59612.0,59867.0,4763.95594489
1635091200000,59867.0,60396.4,59508.1,60351.8,445.34597056
1635094800000,60359.2,60504.8,60159.9,60310.1,81.13368704
1635098400000,60310.0,60310.0,59771.0,60125.1,184.32388413
1635102000000,60113.4,60729.1,60086.3,60628.9,153.58844173
1635105600000,60628.9,61156.9,60566.0,61156.9,134.55876115
1635109200000,61156.9,61333.0,60812.6,60980.4,236.58434758
1635112800000,60980.4,61058.8,60816.0,60920.1,85.34617545
1635116400000,60920.2,60968.9,60779.4,60855.2,75.42365765
1635120000000,60855.2,61821.9,60646.3,61811.2,871.15631623
1635123600000,61811.3,62105.3,61685.8,61747.2,549.05482819
1635127200000,61747.3,62026.6,61650.0,61960.2,194.98383431
1635130800000,61960.2,62229.9,61852.8,62084.5,437.13938141
1635134400000,62084.4,62212.1,61834.0,62061.6,265.21083416
1635138000000,62061.6,62121.5,61807.3,61850.0,200.43094778
1635141600000,61850.0,62079.9,61806.8,62021.2,197.10400097
1635145200000,62021.2,62905.8,61959.8,62654.1,645.02426678
1635148800000,62654.0,62955.3,62654.0,62715.4,652.82434437
1635152400000,62715.4,62850.0,62656.0,62734.0,325.37957731
1635156000000,62734.1,62846.5,62490.4,62785.8,271.53156765
1635159600000,62785.8,63188.7,62694.6,62765.5,339.77193273
1635163200000,62761.7,63009.0,62676.2,62729.0,275.60890445
1635166800000,62728.4,63390.7,62608.1,63241.8,310.38706041
