datetime,open,high,low,close,volume
1637676000000,56793.9,57684.0,56599.0,57683.9,1403.70587144
1637679600000,57684.0,57739.8,56860.8,56892.7,548.23178059
1637683200000,56892.6,57581.6,56892.6,57468.3,647.79943805
1637686800000,57468.3,57671.6,57237.0,57271.3,325.89717699
1637690400000,57265.5,57588.1,57137.2,57443.7,289.00071732
1637694000000,57441.8,57849.8,57240.0,57784.7,399.83276575
1637697600000,57784.7,57869.6,57400.0,57855.6,356.98377949
1637701200000,57855.6,57865.1,57529.0,57687.0,277.65288625
1637704800000,57686.9,57733.0,57441.8,57566.9,206.38665261
1637708400000,57567.0,57742.9,57454.5,57539.1,218.52245519
1637712000000,57539.1,57744.9,57463.1,57497.0,396.68041042
1637715600000,57499.9,57553.4,57000.0,57036.9,587.68534934
1637719200000,57037.0,57110.0,56144.6,56254.6,882.6335109
1637722800000,56254.5,56458.0,56228.1,56399.1,339.80089141
1637726400000,56399.1,56776.1,56336.6,56555.7,418.84462612
1637730000000,56555.7,56777.9,56475.4,56600.7,253.87243488
1637733600000,56600.7,56722.1,56236.0,56604.7,356.96123163
1637737200000,56604.7,56700.0,56400.0,56509.5,285.23514689
1637740800000,56509.4,57402.9,56400.0,56847.5,766.21097159
1637744400000,56847.4,56995.3,56657.2,56682.4,471.95019744
1637748000000,56682.4,56870.8,56414.0,56427.5,425.20951693
1637751600000,56427.5,56761.3,56305.8,56627.0,393.68330801
1637755200000,56627.0,56738.4,56395.0,56435.0,472.64184409
1637758800000,56435.1,56876.6,56016.0,56038.2,723.57178476
1637762400000,56038.1,56341.5,55888.0,56123.3,958.63003087
1637766000000,56132.0,57182.4,56090.3,56742.5,739.13158333
1637769600000,56742.3,56865.9,56574.0,56615.5,624.44404122
1637773200000,56615.4,56780.2,56492.9,56556.5,355.27977427
1637776800000,56556.6,57112.7,56519.2,56796.2,546.67305905
1637780400000,56796.3,56897.8,56586.7,56831.2,403.64971203
1637784000000,56831.2,57438.7,56732.5,57410.5,582.70977214
1637787600000,57402.4,57479.7,57188.5,57315.0,470.09549374
1637791200000,57315.0,57450.0,56843.6,56997.9,263.90089219
1637794800000,56998.0,57234.9,56975.0,57142.4,350.24971416
1637798400000,57142.4,58299.0,57115.0,58027.1,1003.64086619
