datetime,open,high,low,close,volume
1636243200000,61473.9,61917.7,61334.1,61917.7,592.29432901
1636246800000,61920.9,62311.8,61817.0,61865.6,819.04943909
1636250400000,61865.5,62149.9,61762.1,61929.6,321.15539267
1636254000000,61929.5,62200.0,61924.0,62152.3,264.62660312
1636257600000,62152.3,62292.0,62113.8,62185.0,330.76551426
1636261200000,62184.9,62185.0,61915.2,61933.9,243.65494153
1636264800000,61941.8,62073.3,61780.0,61823.1,302.03641579
1636268400000,61823.0,61900.0,61716.1,61760.0,442.57720154
1636272000000,61760.0,61837.7,61613.7,61691.8,438.34214018
1636275600000,61691.8,62034.3,61481.9,61982.4,371.10939566
1636279200000,61982.4,62371.0,61798.8,61921.7,517.21441254
1636282800000,61921.7,61938.1,61581.6,61915.7,332.80632479
1636286400000,61915.7,62120.0,61723.4,61774.3,251.20903712
1636290000000,61774.2,62145.7,61760.5,61843.1,284.48116549
1636293600000,61840.3,62035.3,61777.6,61777.6,177.91206329
1636297200000,61777.5,61969.6,61712.2,61940.4,153.34034991
1636300800000,61933.6,62258.3,61933.6,62035.4,264.39463711
1636304400000,62035.3,62465.3,62025.1,62450.6,236.33261054
1636308000000,62444.8,62495.0,62071.4,62432.4,234.36569586
1636311600000,62432.5,62497.5,62141.0,62255.6,139.2439865
1636315200000,62255.6,62800.0,62162.9,62640.0,232.17059931
1636318800000,62640.1,63069.5,62640.1,62833.1,285.68200565
1636322400000,62833.1,63000.0,62759.1,62810.0,116.87134593
1636326000000,62810.0,63274.9,62739.0,63258.6,272.13882972
1636329600000,63258.7,65000.0,63258.7,64999.0,1580.20379074
1636333200000,64999.0,65633.1,64949.8,65072.5,1358.72901222
1636336800000,65072.5,65348.7,65054.2,65072.5,331.11487088
1636340400000,65075.1,65235.2,65000.0,65201.4,392.29289275
1636344000000,65201.5,65369.6,65072.7,65166.4,411.15423965
1636347600000,65166.4,65616.4,65107.1,65430.2,332.28294701
1636351200000,65440.2,66139.7,65367.9,65913.7,734.44629776
1636354800000,65929.2,66373.2,65607.8,65938.4,471.22869105
1636358400000,65938.4,66265.9,65606.2,66231.6,269.40382321
1636362000000,66228.7,66413.2,65999.3,66069.5,276.32263195
1636365600000,66069.5,66149.1,65717.7,66018.3,377.2149562
1636369200000,66018.3,66061.0,65738.4,66043.7,356.85036459
1636372800000,66043.6,66144.5,65744.5,65793.4,237.19337271
1636376400000,65793.4,65940.0,65291.7,65373.9,376.54884102
1636380000000,65373.9,65543.4,65173.4,65328.7,358.48338147
1636383600000,65328.7,66500.0,65264.3,66371.9,515.44867813
1636387200000,66371.9,66500.0,65867.0,65930.0,544.73163591
1636390800000,65930.0,66208.6,65816.7,65968.1,299.1938561
1636394400000,65969.8,66000.0,65762.2,65919.2,140.9589818
1636398000000,65919.2,66080.0,65820.7,65825.0,86.08730041
1636401600000,65827.3,66159.9,65583.0,66040.2,483.3698142
1636405200000,66040.3,66420.0,65938.7,66104.6,280.76327027
1636408800000,66104.6,66500.0,66074.4,66499.9,237.36053141
1636412400000,66499.8,67777.0,66360.2,67525.1,1339.38677158
1636416000000,67525.1,67718.4,67093.3,67600.6,393.73426027
1636419600000,67600.6,67638.0,67348.3,67494.5,251.7559235
1636423200000,67499.9,67800.0,67268.1,67613.9,411.51447116
1636426800000,67614.0,68538.2,67511.0,68466.3,726.63278761
1636430400000,68473.8,68489.9,68125.3,68247.6,369.26227179
1636434000000,68246.0,68349.9,67834.2,68106.4,288.13475284
1636437600000,68106.4,68174.8,67678.9,68018.5,186.54516424
1636441200000,68020.7,68133.2,67634.0,67850.0,444.26596196
1636444800000,67850.0,68111.9,67696.0,68066.0,251.03176149
1636448400000,68066.0,68228.5,67853.7,68222.7,173.47142188
1636452000000,68222.7,68226.1,67800.1,67843.5,230.36611674
1636455600000,67843.6,67894.2,67336.0,67591.6,433.64132363
1636459200000,67591.6,67724.4,67276.1,67554.2,325.29071148
1636462800000,67554.2,68086.8,67537.0,68069.9,234.9371813
1636466400000,68069.9,68069.9,67169.6,67359.3,427.51221302
1636470000000,67357.6,67538.8,66634.5,66796.5,1079.65907192
1636473600000,66796.4,67005.9,66401.2,66697.0,532.87839116
1636477200000,66697.0,66926.4,66102.0,66825.2,343.06371347
1636480800000,66825.3,67237.2,66511.7,66525.8,215.09792199
1636484400000,66525.8,66815.0,66339.8,66805.3,244.23912356
1636488000000,66805.2,67346.9,66654.3,67346.8,257.74829666
1636491600000,67346.8,67792.0,67253.0,67718.4,161.48831681
1636495200000,67718.4,67733.8,67013.0,67297.6,259.12464901
1636498800000,67297.6,67432.9,66741.1,66951.7,223.5383371
1636502400000,66951.6,67387.0,66752.7,66995.1,282.56306208
1636506000000,66995.0,67299.9,66858.2,67025.1,181.86990432
1636509600000,67025.0,67183.0,66804.3,66830.4,144.13069967
1636513200000,66830.5,66830.5,66366.0,66498.9,403.37321732
1636516800000,66498.9,66671.8,66267.4,66643.4,282.00104186
1636520400000,66643.5,66649.9,66274.2,66335.8,148.81471515
1636524000000,66335.8,66611.0,66246.1,66514.6,301.40607125
1636527600000,66514.6,66739.1,66302.3,66429.6,231.60298486
1636531200000,66429.5,66865.0,66362.0,66622.2,277.27640443
1636534800000,66622.1,66835.5,66551.5,66675.1,184.57738245
1636538400000,66675.0,67106.0,66646.3,66783.4,221.11254316
1636542000000,66783.4,66907.3,66533.3,66533.5,254.00628545
1636545600000,66533.4,66963.4,66259.6,66390.9,339.77615532
1636549200000,66390.9,68035.2,65923.4,67997.2,1297.30655165
1636552800000,67997.2,69040.1,67910.6,68393.3,1154.8605302
1636556400000,68393.3,68493.8,68200.0,68350.0,335.30228061
1636560000000,68350.1,68760.4,68350.0,68523.5,407.24844064
1636563600000,68523.6,68760.0,68460.1,68623.4,274.54347838
1636567200000,68623.4,68645.7,67607.2,67794.3,622.8476306
1636570800000,67788.8,68007.2,66554.2,66661.6,716.74088364
1636574400000,66661.7,67031.3,65086.6,65824.8,2415.99870353
1636578000000,65818.1,66150.0,62733.0,64250.1,4411.05993768
1636581600000,64250.1,65276.7,63865.4,65113.1,788.5285935
1636585200000,65113.2,65113.2,64250.0,64877.5,520.98895673
1636588800000,64870.4,65016.0,64166.7,64951.4,823.21091379
1636592400000,64951.3,65065.8,64355.8,64738.5,715.9872516
1636596000000,64738.6,64738.6,64090.6,64509.0,465.46823223
1636599600000,64509.0,64849.4,64319.7,64743.8,510.378122
