datetime,open,high,low,close,volume
1633690800000,55470.6,55600.0,55138.5,55235.9,242.88056228
1633694400000,55235.9,55295.2,54500.0,54842.7,452.88726623
1633698000000,54842.6,54911.7,54044.5,54170.6,534.26974803
1633701600000,54170.6,54699.4,54140.1,54573.4,210.48414561
1633705200000,54573.4,54770.9,54021.4,54323.2,262.39025545
1633708800000,54317.5,54534.4,54052.8,54306.0,243.79948509
1633712400000,54305.9,54442.5,54150.0,54297.2,88.89855532
1633716000000,54297.2,54658.7,54239.1,54507.2,110.96615834
1633719600000,54507.3,54694.9,54246.0,54676.6,141.88374085
1633723200000,54681.2,54766.6,53761.5,53980.0,279.97959615
1633726800000,53979.9,54307.5,53881.0,54170.6,113.54015482
1633730400000,54170.6,54261.0,54039.3,54076.5,71.86829822
1633734000000,54075.4,54136.0,53774.6,53945.9,144.60680552
