datetime,open,high,low,close,volume
1635526800000,0.0036887,0.0037975,0.0036805,0.0037495,28836675899.97816
1635530400000,0.0037494,0.0038749,0.0037421,0.0038155,7727634155.455221
1635534000000,0.0038168,0.0038174,0.0037623,0.0037977,745238465.62449
1635537600000,0.0037997,0.0038217,0.0037725,0.0037949,498318271.934481
1635541200000,0.0037951,0.0038175,0.0037786,0.0038046,375323572.195694
1635544800000,0.0038046,0.0038094,0.0037733,0.0037874,314304463.98074
1635548400000,0.0037875,0.0038207,0.0037677,0.0038189,315820878.647495
1635552000000,0.0038203,0.0038282,0.0037321,0.0037324,472011711.088228
1635555600000,0.0037338,0.0037811,0.0037321,0.0037461,340782479.03853
1635559200000,0.0037419,0.0038963,0.0037391,0.0038917,891110630.838063
1635562800000,0.0038903,0.0039723,0.0038229,0.0039166,2010374087.785841
1635566400000,0.0039166,0.00395,0.003871,0.003932,2650103104.538792
1635570000000,0.003932,0.003996,0.0039179,0.0039574,4175918319.968409
1635573600000,0.0039573,0.0042385,0.003931,0.004187,6296212857.233727
1635577200000,0.0041809,0.0041809,0.0040051,0.0040246,5556687745.880206
1635580800000,0.0040238,0.0041228,0.0039656,0.0040053,8124873587.070462
1635584400000,0.0040046,0.0040638,0.004001,0.0040231,990880139.7426
1635588000000,0.0040225,0.0040469,0.0039125,0.0039716,1560276635.642537
1635591600000,0.0039716,0.00405,0.0038993,0.0040318,1677485198.524685
1635595200000,0.0040317,0.0041315,0.0039697,0.0040562,1802778963.456202
1635598800000,0.0040565,0.0040908,0.0039402,0.0039632,1418683702.705095
1635602400000,0.0039642,0.0039748,0.0037894,0.0038469,1428305557.547213
1635606000000,0.0038469,0.003935,0.0038371,0.0039018,1483167261.297247
1635609600000,0.0039015,0.0039507,0.0038503,0.0039244,3526045559.52888
1635613200000,0.0039246,0.003951,0.0038863,0.003898,762555466.320312
1635616800000,0.0038986,0.003958,0.0038901,0.0039539,671160808.879302
1635620400000,0.003954,0.00399,0.003927,0.0039709,409518523.340807
1635624000000,0.0039723,0.0039888,0.0039282,0.0039429,577107020.637433
1635627600000,0.0039428,0.0039452,0.0038845,0.0039184,421713093.911851
1635631200000,0.0039184,0.003942,0.0037349,0.0037975,1523961970.180008
1635634800000,0.0037969,0.0038775,0.0037558,0.0038662,821791151.822419
1635638400000,0.0038663,0.0039883,0.003819,0.003918,1123825906.218628
1635642000000,0.0039196,0.0039392,0.0038409,0.003879,807799550.631602
1635645600000,0.0038812,0.003928,0.003844,0.0038556,728847056.481125
1635649200000,0.003853,0.00389,0.0038442,0.0038572,4272729851.435211
1635652800000,0.0038572,0.0038772,0.0038419,0.003855,3600693598.215778
1635656400000,0.003855,0.0038623,0.00379,0.0038191,3526295610.132025
1635660000000,0.0038191,0.0038261,0.0037865,0.003819,2904612348.700706
1635663600000,0.0038188,0.0038576,0.0037959,0.0038539,2751468552.154808
1635667200000,0.0038539,0.0038641,0.0037755,0.0038029,3781605681.865256
1635670800000,0.0038048,0.0038234,0.0037734,0.0038224,456844932.437556
1635674400000,0.003822,0.003822,0.0037282,0.0037753,702262645.647561
1635678000000,0.0037753,0.003793,0.0037197,0.0037421,534529354.712107
1635681600000,0.0037407,0.0037969,0.0037162,0.0037458,6544187518.319371
1635685200000,0.0037457,0.0042401,0.0037428,0.0039207,8288150715.86942
1635688800000,0.0039226,0.0040968,0.0039034,0.0040195,2347663188.987294
1635692400000,0.0040197,0.0040559,0.0039715,0.0039855,1154937040.64162
1635696000000,0.0039861,0.0040112,0.0039183,0.004,846349666.477713
1635699600000,0.0040001,0.0043269,0.0039895,0.0042649,3415546769.402545
1635703200000,0.004265,0.004553,0.0040955,0.0041652,6787341337.543526
1635706800000,0.004165,0.0042244,0.0039853,0.0040507,1718460766.538193
1635710400000,0.0040513,0.0041586,0.0040129,0.0041449,1397304916.056414
1635714000000,0.0041461,0.0042066,0.0040922,0.004145,1052465848.914036
1635717600000,0.0041484,0.004203,0.0040937,0.0041438,855737789.688046
1635721200000,0.004145,0.0041732,0.0040695,0.0041362,754173612.902668
1635724800000,0.0041353,0.0041528,0.0040467,0.0040694,747144954.920344
1635728400000,0.0040701,0.004088,0.0040036,0.0040086,622963652.520865
1635732000000,0.0040077,0.0040479,0.0038873,0.0039535,1214266381.000904
1635735600000,0.0039534,0.0039663,0.003864,0.0038661,616328039.087364
1635739200000,0.0038659,0.0039582,0.0038326,0.0039429,3421271074.544279
1635742800000,0.0039435,0.003979,0.0039183,0.0039247,11465273675.409771
1635746400000,0.0039247,0.003947,0.0038935,0.0039384,1088531252.351464
1635750000000,0.0039408,0.0040405,0.0039408,0.0040228,670184077.649222
1635753600000,0.0040224,0.0040356,0.0039638,0.0039767,1553924678.074937
1635757200000,0.0039771,0.0040388,0.0039642,0.0040161,5890877928.431335
1635760800000,0.0040161,0.0040346,0.0039885,0.0040025,13148044628.059532
1635764400000,0.0040028,0.0040093,0.0039578,0.0039639,8814929719.650473
1635768000000,0.0039639,0.0039978,0.0039436,0.0039731,9591308272.486065
1635771600000,0.0039722,0.0040144,0.0039586,0.0039969,13752301093.761433
1635775200000,0.0039969,0.004034,0.0039801,0.0040058,5740432542.558033
1635778800000,0.0040049,0.0040182,0.003977,0.004014,9413225232.837713
1635782400000,0.004014,0.0040159,0.0039752,0.0039752,7811290313.961066
1635786000000,0.0039751,0.0039826,0.0039377,0.0039549,5882568374.45337
1635789600000,0.0039548,0.0039872,0.0039422,0.0039766,4778570001.109317
1635793200000,0.0039765,0.0040082,0.0039632,0.0039885,4732343464.150823
1635796800000,0.0039884,0.0039943,0.0039479,0.0039537,4863043755.069333
1635800400000,0.0039537,0.0039789,0.0039318,0.0039708,4869563395.843597
1635804000000,0.0039709,0.0039821,0.0039601,0.0039742,6803939092.67621
1635807600000,0.0039743,0.003991,0.0039713,0.0039878,1405459174.874263
1635811200000,0.003986,0.0039881,0.0039175,0.0039265,392272699.684452
1635814800000,0.0039271,0.0039529,0.0038981,0.0039182,435109890.284013
1635818400000,0.0039203,0.003948,0.0039201,0.0039293,326516622.417969
1635822000000,0.0039326,0.0039527,0.0039222,0.0039481,5913512117.362405
1635825600000,0.0039478,0.0039881,0.0039423,0.0039673,2833613264.362539
1635829200000,0.0039673,0.0040191,0.0039545,0.0040166,2878093439.164867
1635832800000,0.0040162,0.0040858,0.0039919,0.0040834,4852488950.602727
1635836400000,0.0040834,0.004095,0.0040072,0.0040277,4290862002.112659
1635840000000,0.00403,0.0040428,0.0039902,0.0040216,4766560469.936795
1635843600000,0.0040209,0.00409,0.0040021,0.0040667,561241203.599501
1635847200000,0.004071,0.0040792,0.0040217,0.0040272,639467697.524275
1635850800000,0.0040275,0.0040723,0.0040208,0.0040449,648334032.148271
1635854400000,0.0040479,0.0042166,0.0040357,0.0041512,3259915478.021468
