datetime,open,high,low,close,volume
1637226000000,0.003477,0.003484,0.0034225,0.0034391,1975700277.50452
1637229600000,0.0034389,0.0034882,0.0034332,0.0034854,2165684474.401877
1637233200000,0.0034857,0.0034951,0.0034263,0.0034282,1203361588.957172
1637236800000,0.0034286,0.0034638,0.0034152,0.0034271,2032877206.025351
1637240400000,0.0034262,0.0034351,0.0033764,0.0034163,1254687508.860634
1637244000000,0.0034163,0.0034196,0.003382,0.0033906,948166321.935624
1637247600000,0.0033898,0.0034013,0.0032766,0.0033144,2369345939.063236
1637251200000,0.0033151,0.0033347,0.0032661,0.0032661,1272532221.019326
1637254800000,0.0032662,0.0033022,0.0031861,0.0032733,1708578144.350204
1637258400000,0.0032736,0.0033155,0.0032714,0.0033062,1601288578.286697
1637262000000,0.0033062,0.0033437,0.0033001,0.0033202,1847586423.551658
1637265600000,0.0033237,0.0033362,0.0032947,0.003315,1300829128.101476
1637269200000,0.0033155,0.0033301,0.0032771,0.0032868,1809894979.814832
1637272800000,0.003285,0.0032953,0.0032408,0.0032623,1219691906.069436
1637276400000,0.0032624,0.0032846,0.00324,0.0032745,1087947509.657756
1637280000000,0.0032759,0.003354,0.0032471,0.0033516,1185454832.153717
1637283600000,0.0033517,0.0033531,0.003269,0.0032714,645735169.749651
1637287200000,0.0032693,0.0033096,0.0032306,0.0032385,1505106861.856993
1637290800000,0.0032385,0.0032661,0.0032191,0.0032438,1262859535.052462
1637294400000,0.0032438,0.0032943,0.0032392,0.0032928,1377181840.224278
1637298000000,0.003292,0.0033241,0.0032791,0.0033102,1749432745.974606
1637301600000,0.0033105,0.0033256,0.0033036,0.0033148,1525282821.190358
1637305200000,0.0033147,0.0033245,0.0032762,0.0032836,1856771652.829766
1637308800000,0.0032824,0.0033537,0.0032819,0.0033431,2558367159.294358
1637312400000,0.0033436,0.0033694,0.0033358,0.0033499,1152589518.463923
1637316000000,0.0033485,0.0033507,0.0033258,0.0033367,1140993214.52951
