datetime,open,high,low,close,volume
1637820000000,0.0031952,0.0032116,0.0031901,0.0031959,2464549651.279427
1637823600000,0.003196,0.003211,0.0031948,0.0032086,1506340664.320022
1637827200000,0.0032088,0.0032193,0.0032078,0.0032109,1521498472.519961
1637830800000,0.0032105,0.0032266,0.0031945,0.0032266,956444467.186069
1637834400000,0.0032267,0.0033012,0.0032237,0.0032677,3584317068.886487
1637838000000,0.0032678,0.0032841,0.0032537,0.0032634,1269606762.982143
1637841600000,0.0032634,0.0033255,0.0032628,0.0033091,1968190876.048549
1637845200000,0.0033098,0.0033245,0.0032914,0.0033062,2077932000.791523
1637848800000,0.0033061,0.0033073,0.0032901,0.0032951,1950911247.268207
1637852400000,0.0032958,0.0033078,0.00329,0.0032953,2706088458.495489
1637856000000,0.0032952,0.0033145,0.0032903,0.0032969,1909742430.350686
1637859600000,0.0032972,0.0033068,0.0032777,0.003301,1054554277.000198
1637863200000,0.0033009,0.0033081,0.0032853,0.0032988,1135822066.67691
1637866800000,0.0032989,0.0033005,0.0032722,0.0032874,1636254931.120214
1637870400000,0.0032874,0.0032938,0.0032769,0.0032783,1733926416.022967
1637874000000,0.0032782,0.0032854,0.0032658,0.0032682,2752322423.148545
1637877600000,0.0032682,0.003283,0.0032564,0.0032827,1801341836.563188
1637881200000,0.0032827,0.0032981,0.0032717,0.003285,2381091172.223429
1637884800000,0.0032855,0.0032921,0.0032519,0.0032629,2663550777.097877
1637888400000,0.003263,0.0032783,0.003252,0.0032629,1450044627.898773
1637892000000,0.0032624,0.0033666,0.003262,0.0033223,3414219039.113145
1637895600000,0.0033225,0.0034711,0.0033165,0.0033818,4513980509.618147
1637899200000,0.0033814,0.0034097,0.0033111,0.0033319,2420702159.308706
1637902800000,0.0033328,0.0033347,0.0032716,0.0033215,2477653340.040389
1637906400000,0.0033214,0.0033595,0.0033081,0.0033504,3030929613.095632
1637910000000,0.0033503,0.0033591,0.0032119,0.0032547,2634789394.15746
1637913600000,0.0032554,0.0032556,0.003,0.0030937,5279161566.594742
1637917200000,0.0030918,0.0031216,0.0030528,0.0030937,2823805958.799348
1637920800000,0.0030946,0.0030946,0.0030664,0.0030855,616925788.434702
1637924400000,0.0030847,0.0030963,0.0030351,0.0030388,1953332198.516376
1637928000000,0.0030394,0.0030958,0.0030184,0.0030932,1840991015.279607
1637931600000,0.0030949,0.0031542,0.0030689,0.0031492,2824976130.411784
1637935200000,0.0031502,0.0031738,0.0031225,0.0031371,2741178695.164462
1637938800000,0.0031372,0.0031372,0.003107,0.0031145,3042354967.457006
1637942400000,0.0031145,0.0031417,0.003091,0.0031185,1771880621.962813
1637946000000,0.0031188,0.0031529,0.0031161,0.0031232,3945609985.835881
1637949600000,0.0031226,0.0031244,0.0030969,0.0031051,2480567090.233609
1637953200000,0.0031052,0.0031264,0.0031008,0.003116,2163407974.357168
1637956800000,0.0031158,0.0031453,0.0031021,0.0031428,2032751114.708625
1637960400000,0.0031427,0.0031495,0.0031069,0.0031074,2851229778.63442
1637964000000,0.0031076,0.0031407,0.0030987,0.0031052,2903645920.779761
1637967600000,0.0031051,0.0031315,0.0030837,0.0031074,4198044394.243626
1637971200000,0.0031071,0.0031575,0.0030919,0.0031262,2613481478.368036
1637974800000,0.0031272,0.0031884,0.0031173,0.0031612,2404772322.793347
1637978400000,0.0031606,0.0032129,0.0031606,0.0031936,2400863284.360596
1637982000000,0.0031935,0.0032436,0.0031848,0.0031989,2276375298.673506
1637985600000,0.0031988,0.0032256,0.0031811,0.003218,2008070205.314053
1637989200000,0.0032177,0.0032292,0.0031632,0.0031633,2865547053.361633
1637992800000,0.003163,0.0031887,0.0031533,0.0031573,1959445845.78658
1637996400000,0.0031571,0.0031754,0.0031398,0.0031668,2514525687.517506
1638000000000,0.0031672,0.0032264,0.0031658,0.0032149,1666934253.544807
1638003600000,0.0032157,0.0032255,0.0031781,0.0031801,2059819165.068747
1638007200000,0.0031799,0.0031979,0.0031605,0.0031958,2861681461.66191
1638010800000,0.0031959,0.0032054,0.0031706,0.0031728,2268845352.109499
1638014400000,0.0031729,0.0031795,0.0031638,0.0031711,1245074097.325068
1638018000000,0.0031707,0.0032027,0.0031652,0.0031899,2234161247.600657
1638021600000,0.0031899,0.0031998,0.0031698,0.0031754,1822343427.529701
1638025200000,0.0031755,0.0031908,0.0031699,0.0031757,2873074765.672455
1638028800000,0.0031758,0.0031969,0.0031718,0.0031815,3018733954.428724
1638032400000,0.0031816,0.0032017,0.0031751,0.0031805,2098591975.865592
