datetime,open,high,low,close,volume
1633510800000,0.0034736,0.0034987,0.0034534,0.0034792,423073407.559892
1633514400000,0.0034774,0.0035516,0.0034735,0.0035263,336672280.630718
1633518000000,0.0035286,0.0035537,0.0035174,0.0035474,294370242.483355
1633521600000,0.0035469,0.0037174,0.0035357,0.0037174,897050730.188255
1633525200000,0.0037161,0.0037532,0.0036608,0.0036819,1020175957.608783
1633528800000,0.0036833,0.0037159,0.0036691,0.0037158,298511355.007027
1633532400000,0.0037158,0.0037328,0.0036947,0.0037221,280491458.569291
1633536000000,0.0037235,0.003752,0.0036969,0.00374,371817055.700991
1633539600000,0.0037391,0.0037479,0.003705,0.00373,265403601.624959
1633543200000,0.0037318,0.0037659,0.0037081,0.0037097,439869143.77872
1633546800000,0.0037082,0.0037256,0.0036885,0.0037074,277729120.952082
1633550400000,0.0037054,0.0037145,0.0036362,0.0036502,399828902.679918
1633554000000,0.0036523,0.0036771,0.0036402,0.0036659,234467888.229472
1633557600000,0.0036658,0.0036794,0.0036437,0.0036723,292621058.242829
1633561200000,0.0036728,0.0037104,0.0036683,0.0037015,292660831.816503
1633564800000,0.0037001,0.0037006,0.0035915,0.003613,367209252.37186
1633568400000,0.0036097,0.0036287,0.003562,0.0035911,322700345.582605
1633572000000,0.0035917,0.0036459,0.0035874,0.0036144,272416836.908816
1633575600000,0.0036138,0.003628,0.0035865,0.0036,303563957.524622
1633579200000,0.0036007,0.0036577,0.0035924,0.0036455,249010683.2956
1633582800000,0.0036444,0.0036444,0.0035941,0.0036352,238447752.180335
1633586400000,0.003633,0.0036446,0.0035983,0.0036072,199229073.844796
1633590000000,0.003605,0.003681,0.0035954,0.0036793,328688767.642443
1633593600000,0.0036803,0.0037075,0.0036649,0.003694,326227813.437924
1633597200000,0.0036917,0.0036977,0.0036085,0.0036554,350149038.193462
1633600800000,0.0036577,0.0036659,0.0036084,0.0036124,300287894.061506
1633604400000,0.0036125,0.0036631,0.0036087,0.0036579,216654439.812908
1633608000000,0.0036593,0.0036656,0.0036099,0.0036339,286542905.120252
1633611600000,0.003633,0.0036633,0.0036131,0.0036607,235924363.825103
1633615200000,0.0036633,0.0036652,0.0035635,0.0035814,456245569.465473
1633618800000,0.0035814,0.0036181,0.0035713,0.003596,216936106.343953
1633622400000,0.0035992,0.0036196,0.0035675,0.0036095,311173360.64692
1633626000000,0.0036099,0.003617,0.0035807,0.0035807,242334528.597665
1633629600000,0.0035809,0.00361,0.0035712,0.0035876,251129584.415417
1633633200000,0.0035887,0.0036129,0.0035871,0.0036016,211763064.426678
1633636800000,0.0036022,0.0036346,0.0035974,0.0036228,163695554.696759
1633640400000,0.0036234,0.0036932,0.0036199,0.0036517,428769488.575204
1633644000000,0.0036515,0.0036565,0.0036129,0.0036346,175433452.380736
1633647600000,0.0036337,0.0036429,0.003617,0.0036362,147121076.75335
1633651200000,0.0036372,0.0036823,0.003632,0.0036698,277088218.87767
1633654800000,0.0036691,0.0037352,0.0036684,0.0037205,346767821.664594
1633658400000,0.0037202,0.0037283,0.0036673,0.0036807,252621802.500031
1633662000000,0.0036784,0.0038046,0.0036728,0.0037999,756009509.422436
1633665600000,0.0038001,0.00388,0.0037569,0.0037756,1024383629.340356
1633669200000,0.0037744,0.0038141,0.0037568,0.0038034,406584664.955916
1633672800000,0.0038034,0.0038372,0.0037703,0.0038191,388330838.484658
1633676400000,0.0038167,0.0038448,0.0038009,0.00383,381313997.80224
1633680000000,0.0038309,0.0038974,0.0038063,0.0038753,472978716.384774
1633683600000,0.0038751,0.0038866,0.0038202,0.0038227,400915696.483966
1633687200000,0.0038232,0.0038383,0.0038069,0.0038242,263767623.032764
1633690800000,0.0038254,0.0038443,0.0037939,0.0037971,264058120.659805
1633694400000,0.0037976,0.0038023,0.0037252,0.0037448,643700322.085392
1633698000000,0.0037452,0.0037544,0.0037104,0.0037492,403211322.845021
1633701600000,0.003748,0.0037857,0.0037466,0.0037755,210582473.757133
1633705200000,0.0037763,0.0037883,0.0037431,0.0037633,204389962.311574
1633708800000,0.0037627,0.0037709,0.0037349,0.0037706,169121266.527097
1633712400000,0.0037707,0.0037823,0.0037275,0.0037513,287856995.385839
1633716000000,0.0037498,0.0037732,0.0037401,0.0037639,141325910.734956
1633719600000,0.0037611,0.0037858,0.0037511,0.0037634,154848552.560463
1633723200000,0.0037624,0.0037656,0.0036954,0.0037045,268701016.146572
1633726800000,0.0037065,0.0037307,0.0036932,0.0037262,143593965.16181
1633730400000,0.0037272,0.0037407,0.0037075,0.0037347,254924973.784287
1633734000000,0.003733,0.0037493,0.0037108,0.0037462,165219486.842241
