datetime,open,high,low,close,volume
1636243200000,0.0038628,0.0039,0.0038468,0.0038805,186484861.27662
1636246800000,0.0038788,0.003923,0.0038785,0.0038813,333523852.612617
1636250400000,0.0038812,0.0038866,0.0038701,0.0038759,230064475.002266
1636254000000,0.003876,0.0038899,0.0038731,0.0038853,225130527.189204
1636257600000,0.0038852,0.0038923,0.0038604,0.0038727,183249595.453761
1636261200000,0.0038727,0.0038753,0.0038549,0.0038701,206403880.789078
1636264800000,0.0038701,0.003877,0.0038428,0.0038493,212442869.675262
1636268400000,0.0038495,0.0038753,0.0038421,0.0038623,254634123.331682
1636272000000,0.0038623,0.0038776,0.0038515,0.0038547,301576506.99577
1636275600000,0.0038547,0.0038735,0.0038262,0.0038658,241514972.701105
1636279200000,0.0038655,0.0038784,0.0038569,0.0038659,132065466.156993
1636282800000,0.0038652,0.0038703,0.0038464,0.0038681,140305885.221772
1636286400000,0.0038701,0.0038745,0.0038548,0.003862,200732612.620373
1636290000000,0.0038629,0.0038932,0.0038617,0.0038831,371500790.288932
1636293600000,0.0038795,0.003913,0.0038754,0.0038843,775615850.025794
1636297200000,0.0038844,0.0039738,0.0038827,0.0039255,956753622.469755
1636300800000,0.0039251,0.00401,0.0039178,0.0039729,1093601124.707372
1636304400000,0.0039727,0.0040498,0.0039727,0.0040056,885665246.243456
1636308000000,0.0040052,0.0040281,0.0039718,0.0040221,1002231409.533026
1636311600000,0.0040221,0.0040413,0.003974,0.0039858,1133313010.991678
1636315200000,0.0039854,0.0039896,0.0039524,0.0039786,1157347666.811831
1636318800000,0.0039782,0.003992,0.003961,0.0039898,760868132.610108
1636322400000,0.0039898,0.0039942,0.0039527,0.0039535,600938155.983288
1636326000000,0.0039536,0.0039593,0.0039405,0.0039572,464084150.06607
1636329600000,0.0039579,0.0040186,0.0039401,0.0039812,742301328.731742
1636333200000,0.0039831,0.0040108,0.0039652,0.0039932,946018389.748027
1636336800000,0.0039945,0.0040398,0.00399,0.0039917,1041158659.373362
1636340400000,0.0039918,0.0040036,0.0039833,0.0040034,1609991160.587185
1636344000000,0.0040037,0.0040113,0.0039693,0.0039741,1745283146.787076
1636347600000,0.0039742,0.0040294,0.0039718,0.0039994,1756496121.791555
1636351200000,0.0040005,0.0040549,0.0039946,0.0040088,1214446966.566761
1636354800000,0.0040087,0.0040363,0.0039971,0.0040083,432978872.766901
1636358400000,0.0040085,0.0040157,0.00396,0.0039856,414815410.755205
1636362000000,0.0039854,0.0040063,0.0039684,0.0039769,283634588.848595
1636365600000,0.0039769,0.0040209,0.0039733,0.0039923,1013928027.604073
1636369200000,0.0039929,0.0040059,0.0039836,0.0040021,1319905237.751436
1636372800000,0.0040021,0.0040051,0.0039751,0.0039785,1168172582.383828
1636376400000,0.0039785,0.0039891,0.0039496,0.003967,1475080482.539751
1636380000000,0.0039671,0.0039822,0.003964,0.0039721,1966657883.131865
1636383600000,0.0039724,0.0040097,0.0039689,0.0040012,1035823990.46244
1636387200000,0.0040011,0.0040303,0.0039898,0.0040128,1464490723.165801
1636390800000,0.0040129,0.0040242,0.0039992,0.0040186,1754550712.938463
1636394400000,0.0040186,0.0040475,0.0040135,0.0040296,2716162346.040975
1636398000000,0.0040294,0.004036,0.0039925,0.0040017,2042148153.786398
1636401600000,0.0040017,0.0040158,0.0039783,0.003985,1614970722.198425
1636405200000,0.0039854,0.0040388,0.0039852,0.0040152,1758042825.885715
1636408800000,0.0040161,0.0040393,0.0040145,0.0040393,1298033327.094529
1636412400000,0.0040385,0.0040929,0.0040245,0.0040663,1540127194.354049
1636416000000,0.0040667,0.0041017,0.0040421,0.0040477,2105952348.61956
1636419600000,0.0040478,0.0040541,0.0040349,0.0040431,2071131867.089782
1636423200000,0.0040431,0.0040994,0.0040431,0.004097,1648029171.419597
1636426800000,0.004097,0.0041222,0.0040881,0.0040993,2204980115.821819
1636430400000,0.0040997,0.0041215,0.004081,0.0040881,1893735125.028733
1636434000000,0.0040881,0.004112,0.0040721,0.0040975,1186810414.984015
1636437600000,0.0040968,0.0041017,0.0040632,0.0040844,269968000.200075
1636441200000,0.0040849,0.0041419,0.0040815,0.0041351,606791861.272299
1636444800000,0.0041343,0.0041836,0.0041194,0.0041549,739854014.12161
1636448400000,0.0041563,0.0041653,0.0041291,0.0041442,390895797.85253
1636452000000,0.0041442,0.0041967,0.004144,0.0041491,384541890.046767
1636455600000,0.004149,0.0041639,0.0040575,0.0040953,4319170399.449551
1636459200000,0.0040953,0.0041067,0.0040091,0.0040833,4758382942.208366
1636462800000,0.0040838,0.004113,0.0040794,0.0041122,4016618793.451654
1636466400000,0.004112,0.0041714,0.0040885,0.0040972,1947352853.605043
1636470000000,0.0040974,0.0041085,0.0040381,0.0040651,707210744.942073
1636473600000,0.0040653,0.0040905,0.0040224,0.004061,7047866670.575075
1636477200000,0.0040618,0.0040825,0.00403,0.0040795,9121701916.840725
1636480800000,0.0040795,0.0041192,0.00406,0.0040604,10362664177.215391
1636484400000,0.0040605,0.0040755,0.0040279,0.0040572,6929471998.803016
1636488000000,0.0040575,0.0040814,0.0040377,0.0040798,8523104481.580273
1636491600000,0.0040796,0.0040914,0.00406,0.0040837,4199454935.757741
1636495200000,0.0040836,0.004136,0.0040782,0.0041308,4133976250.087861
1636498800000,0.0041301,0.0041641,0.00411,0.0041177,4777233004.915877
1636502400000,0.0041179,0.00418,0.0040996,0.0041649,6294589373.112954
